ndc11,brand_name,strength,route,labeler_name
63629230801,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 300 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,Bryant Ranch Prepack
63629246801,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,Bryant Ranch Prepack
63629247101,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,Bryant Ranch Prepack
63629889001,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 30 mg/1,ORAL,Bryant Ranch Prepack
63629889002,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 30 mg/1,ORAL,Bryant Ranch Prepack
63629889003,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 30 mg/1,ORAL,Bryant Ranch Prepack
63629889004,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 30 mg/1,ORAL,Bryant Ranch Prepack
64850062301,Oxycodone Hydrochloride and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,"Elite Laboratories, Inc."
64850064101,Acetaminophen and Codeine Phosphate,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 15 mg/1",ORAL,"Elite Laboratories, Inc."
64850064105,Acetaminophen and Codeine Phosphate,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 15 mg/1",ORAL,"Elite Laboratories, Inc."
64850064112,Acetaminophen and Codeine Phosphate,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 15 mg/1",ORAL,"Elite Laboratories, Inc."
64850064301,Acetaminophen and Codeine Phosphate,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 60 mg/1",ORAL,"Elite Laboratories, Inc."
64850064305,Acetaminophen and Codeine Phosphate,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 60 mg/1",ORAL,"Elite Laboratories, Inc."
64850064312,Acetaminophen and Codeine Phosphate,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 60 mg/1",ORAL,"Elite Laboratories, Inc."
64950035410,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 5 mg/5mL,ORAL,Genus Lifesciences Inc.
64950035445,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 5 mg/5mL,ORAL,Genus Lifesciences Inc.
64950035450,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 5 mg/5mL,ORAL,Genus Lifesciences Inc.
64950035455,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 5 mg/5mL,ORAL,Genus Lifesciences Inc.
64950037516,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/15mL, HYDROCODONE BITARTRATE 10 mg/15mL",ORAL,Genus Lifesciences Inc.
64980064503,Ipratropium Bromide and Albuterol Sulfate,"ALBUTEROL SULFATE 3 mg/3mL, IPRATROPIUM BROMIDE .5 mg/3mL",RESPIRATORY (INHALATION),"Rising Pharma Holdings, Inc."
64980064506,Ipratropium Bromide and Albuterol Sulfate,"ALBUTEROL SULFATE 3 mg/3mL, IPRATROPIUM BROMIDE .5 mg/3mL",RESPIRATORY (INHALATION),"Rising Pharma Holdings, Inc."
65162005003,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 20 mg/1,ORAL,Amneal Pharmaceuticals LLC
65162005010,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 20 mg/1,ORAL,Amneal Pharmaceuticals LLC
65162005025,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 20 mg/1,ORAL,Amneal Pharmaceuticals LLC
66794016002,MITIGO,MORPHINE SULFATE 200 mg/20mL,"EPIDURAL, INTRATHECAL","Piramal Critical Care, Inc."
67296212206,Morphine Sulfate,MORPHINE SULFATE 15 mg/1,ORAL,Redpharm Drug
68071514202,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,"NuCare Pharmaceuticals,Inc."
68071514206,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,"NuCare Pharmaceuticals,Inc."
68084098301,OXYCODONE HYDROCHLORIDE,OXYCODONE HYDROCHLORIDE 30 mg/1,ORAL,American Health Packaging
68094004558,Morphine Sulfate,MORPHINE SULFATE 100 mg/5mL,ORAL,"Precision Dose, Inc."
68094025658,Morphine Sulfate,MORPHINE SULFATE 100 mg/5mL,ORAL,"Precision Dose, Inc."
68180069906,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 300 mg/1,ORAL,"Lupin Pharmaceuticals, Inc."
68682039830,Ipratroprium Bromide,IPRATROPIUM BROMIDE 21 ug/1,NASAL,Oceanside Pharmaceuticals
68788888201,ACETAMINOPHEN AND CODEINE PHOSPHATE,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 60 mg/1",ORAL,Preferred Pharmaceuticals Inc.
68788888203,ACETAMINOPHEN AND CODEINE PHOSPHATE,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 60 mg/1",ORAL,Preferred Pharmaceuticals Inc.
68788888206,ACETAMINOPHEN AND CODEINE PHOSPHATE,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 60 mg/1",ORAL,Preferred Pharmaceuticals Inc.
00054018813,buprenorphine hydrochloride and naloxone hydrochloride dihydrate,"BUPRENORPHINE HYDROCHLORIDE 2 mg/1, NALOXONE HYDROCHLORIDE DIHYDRATE .5 mg/1",SUBLINGUAL,Hikma Pharmaceuticals USA Inc.
69097017353,Ipratropium Bromide and Albuterol Sulfate,"ALBUTEROL SULFATE 2.5 mg/3mL, IPRATROPIUM BROMIDE .5 mg/3mL",RESPIRATORY (INHALATION),Cipla USA Inc.
69097017364,Ipratropium Bromide and Albuterol Sulfate,"ALBUTEROL SULFATE 2.5 mg/3mL, IPRATROPIUM BROMIDE .5 mg/3mL",RESPIRATORY (INHALATION),Cipla USA Inc.
69238120502,Buprenorphine,BUPRENORPHINE 20 ug/h,TRANSDERMAL,Amneal Pharmaceuticals NY LLC
69238229601,Oxycodone HCl,OXYCODONE HYDROCHLORIDE 20 mg/1,ORAL,Amneal Pharmaceuticals NY LLC
69238234801,Tramadol Hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,Amneal Pharmaceuticals NY LLC
69238234804,Tramadol Hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,Amneal Pharmaceuticals NY LLC
69238234805,Tramadol Hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,Amneal Pharmaceuticals NY LLC
69238234807,Tramadol Hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,Amneal Pharmaceuticals NY LLC
00054028325,Oxymorphone Hydrochloride,OXYMORPHONE HYDROCHLORIDE 5 mg/1,ORAL,Hikma Pharmaceuticals USA Inc.
70518410400,Acetaminophen and Codeine Phosphate,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,REMEDYREPACK INC.
00054309036,Butorphanol Tartrate,BUTORPHANOL TARTRATE 10 mg/mL,NASAL,Hikma Pharmaceuticals USA Inc.
00406048301,ACETAMINOPHEN AND CODEINE PHOSPHATE,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 15 mg/1",ORAL,SpecGx LLC
00406051201,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,SpecGx LLC
00406051205,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,SpecGx LLC
00406051223,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,SpecGx LLC
00406051262,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,SpecGx LLC
00406051291,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,SpecGx LLC
71205046830,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 200 mg/1,ORAL,Proficient Rx LP
71205046860,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 200 mg/1,ORAL,Proficient Rx LP
71205046890,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 200 mg/1,ORAL,Proficient Rx LP
71205048630,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,Proficient Rx LP
71205048660,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,Proficient Rx LP
71205048690,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,Proficient Rx LP
00406831501,MORPHINE SULFATE,MORPHINE SULFATE 15 mg/1,ORAL,SpecGx LLC
00406831523,MORPHINE SULFATE,MORPHINE SULFATE 15 mg/1,ORAL,SpecGx LLC
00406831562,MORPHINE SULFATE,MORPHINE SULFATE 15 mg/1,ORAL,SpecGx LLC
00406851501,OXYCODONE HYDROCHLORIDE,OXYCODONE HYDROCHLORIDE 15 mg/1,ORAL,SpecGx LLC
00406851523,OXYCODONE HYDROCHLORIDE,OXYCODONE HYDROCHLORIDE 15 mg/1,ORAL,SpecGx LLC
00406851562,OXYCODONE HYDROCHLORIDE,OXYCODONE HYDROCHLORIDE 15 mg/1,ORAL,SpecGx LLC
71205062530,Tramadol Hydrochloride and Acetaminophen,"ACETAMINOPHEN 325 mg/1, TRAMADOL HYDROCHLORIDE 37.5 mg/1",ORAL,Proficient Rx LP
71205062560,Tramadol Hydrochloride and Acetaminophen,"ACETAMINOPHEN 325 mg/1, TRAMADOL HYDROCHLORIDE 37.5 mg/1",ORAL,Proficient Rx LP
71205062590,Tramadol Hydrochloride and Acetaminophen,"ACETAMINOPHEN 325 mg/1, TRAMADOL HYDROCHLORIDE 37.5 mg/1",ORAL,Proficient Rx LP
00406855605,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 5 mg/5mL,ORAL,SpecGx LLC
00054355563,Methadone Hydrochloride,METHADONE HYDROCHLORIDE 5 mg/5mL,ORAL,Hikma Pharmaceuticals USA Inc.
00054355663,Methadone Hydrochloride,METHADONE HYDROCHLORIDE 10 mg/5mL,ORAL,Hikma Pharmaceuticals USA Inc.
00409113403,Morphine Sulfate,MORPHINE SULFATE 50 mg/mL,INTRAVENOUS,"Hospira, Inc."
00409113405,Morphine Sulfate,MORPHINE SULFATE 50 mg/mL,INTRAVENOUS,"Hospira, Inc."
71335141401,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 30 mg/1,ORAL,Bryant Ranch Prepack
71335141402,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 30 mg/1,ORAL,Bryant Ranch Prepack
71335141403,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 30 mg/1,ORAL,Bryant Ranch Prepack
71335141404,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 30 mg/1,ORAL,Bryant Ranch Prepack
71335141405,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 30 mg/1,ORAL,Bryant Ranch Prepack
71335141406,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 30 mg/1,ORAL,Bryant Ranch Prepack
71335141407,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 30 mg/1,ORAL,Bryant Ranch Prepack
71335141408,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 30 mg/1,ORAL,Bryant Ranch Prepack
71335165301,buprenorphine hydrochloride and naloxone hydrochloride dihydrate,"BUPRENORPHINE HYDROCHLORIDE 2 mg/1, NALOXONE HYDROCHLORIDE DIHYDRATE .5 mg/1",SUBLINGUAL,Bryant Ranch Prepack
71335167601,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 200 mg/1,ORAL,Bryant Ranch Prepack
71335167602,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 200 mg/1,ORAL,Bryant Ranch Prepack
71335167603,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 200 mg/1,ORAL,Bryant Ranch Prepack
71335167604,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 200 mg/1,ORAL,Bryant Ranch Prepack
71335195300,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 7.5 mg/1",ORAL,Bryant Ranch Prepack
71335195301,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 7.5 mg/1",ORAL,Bryant Ranch Prepack
71335195302,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 7.5 mg/1",ORAL,Bryant Ranch Prepack
71335195303,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 7.5 mg/1",ORAL,Bryant Ranch Prepack
71335195304,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 7.5 mg/1",ORAL,Bryant Ranch Prepack
71335195305,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 7.5 mg/1",ORAL,Bryant Ranch Prepack
71335195306,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 7.5 mg/1",ORAL,Bryant Ranch Prepack
71335195307,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 7.5 mg/1",ORAL,Bryant Ranch Prepack
71335195308,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 7.5 mg/1",ORAL,Bryant Ranch Prepack
71335195309,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 7.5 mg/1",ORAL,Bryant Ranch Prepack
71335204901,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,Bryant Ranch Prepack
71335204902,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,Bryant Ranch Prepack
71335204903,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,Bryant Ranch Prepack
71335204904,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,Bryant Ranch Prepack
71335204905,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,Bryant Ranch Prepack
71335204906,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,Bryant Ranch Prepack
71335204907,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,Bryant Ranch Prepack
71335204908,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,Bryant Ranch Prepack
71335204909,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,Bryant Ranch Prepack
71335211800,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,Bryant Ranch Prepack
71335211801,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,Bryant Ranch Prepack
71335211802,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,Bryant Ranch Prepack
71335211803,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,Bryant Ranch Prepack
71335211804,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,Bryant Ranch Prepack
71335211805,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,Bryant Ranch Prepack
71335211806,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,Bryant Ranch Prepack
71335211807,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,Bryant Ranch Prepack
71335211808,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,Bryant Ranch Prepack
71335211809,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,Bryant Ranch Prepack
71335222801,Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE 2 mg/1,ORAL,Bryant Ranch Prepack
71335222802,Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE 2 mg/1,ORAL,Bryant Ranch Prepack
71335222803,Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE 2 mg/1,ORAL,Bryant Ranch Prepack
71335222804,Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE 2 mg/1,ORAL,Bryant Ranch Prepack
71335222805,Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE 2 mg/1,ORAL,Bryant Ranch Prepack
71335222806,Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE 2 mg/1,ORAL,Bryant Ranch Prepack
71335222807,Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE 2 mg/1,ORAL,Bryant Ranch Prepack
71335222808,Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE 2 mg/1,ORAL,Bryant Ranch Prepack
71335222809,Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE 2 mg/1,ORAL,Bryant Ranch Prepack
71335251800,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,Bryant Ranch Prepack
71335251801,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,Bryant Ranch Prepack
71335251802,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,Bryant Ranch Prepack
71335251803,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,Bryant Ranch Prepack
71335251804,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,Bryant Ranch Prepack
71335251805,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,Bryant Ranch Prepack
71335251806,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,Bryant Ranch Prepack
71335251807,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,Bryant Ranch Prepack
71335251808,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,Bryant Ranch Prepack
71335251809,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,Bryant Ranch Prepack
71335967400,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,Bryant Ranch Prepack
71335967401,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,Bryant Ranch Prepack
71335967402,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,Bryant Ranch Prepack
71335967403,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,Bryant Ranch Prepack
71335967404,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,Bryant Ranch Prepack
71335967405,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,Bryant Ranch Prepack
71335967406,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,Bryant Ranch Prepack
71335967407,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,Bryant Ranch Prepack
71335967408,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,Bryant Ranch Prepack
71335967409,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,Bryant Ranch Prepack
71930001912,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,Eywa Pharma Inc
71930001913,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,Eywa Pharma Inc
71930001952,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,Eywa Pharma Inc
71930002112,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,Eywa Pharma Inc
71930002113,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,Eywa Pharma Inc
71930002152,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,Eywa Pharma Inc
71930005412,ACETAMINOPHEN AND CODEINE PHOSPHATE,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 15 mg/1",ORAL,Eywa Pharma Inc
71930005452,ACETAMINOPHEN AND CODEINE PHOSPHATE,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 15 mg/1",ORAL,Eywa Pharma Inc
72162128000,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 7.5 mg/1",ORAL,Bryant Ranch Prepack
72162128001,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 7.5 mg/1",ORAL,Bryant Ranch Prepack
72162128005,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 7.5 mg/1",ORAL,Bryant Ranch Prepack
72162128006,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 7.5 mg/1",ORAL,Bryant Ranch Prepack
72189034820,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,DirectRx
72189034830,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,DirectRx
72189034860,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,DirectRx
72189034872,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,DirectRx
72189034890,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,DirectRx
72189061330,Oxycodone HCL,OXYCODONE HYDROCHLORIDE 20 mg/1,ORAL,Direct_Rx
72189063230,Oxycodone HCL,OXYCODONE HYDROCHLORIDE 10 mg/1,ORAL,Direct_Rx
72189063260,Oxycodone HCL,OXYCODONE HYDROCHLORIDE 10 mg/1,ORAL,Direct_Rx
72189063290,Oxycodone HCL,OXYCODONE HYDROCHLORIDE 10 mg/1,ORAL,Direct_Rx
72245019303,Nalocet,"ACETAMINOPHEN 300 mg/1, OXYCODONE HYDROCHLORIDE 2.5 mg/1",ORAL,Forte Bio-Pharma LLC
72245019310,Nalocet,"ACETAMINOPHEN 300 mg/1, OXYCODONE HYDROCHLORIDE 2.5 mg/1",ORAL,Forte Bio-Pharma LLC
00527192636,Methadone Hydrocloride,METHADONE HYDROCHLORIDE 10 mg/mL,ORAL,"Lannett Company, Inc."
00527192639,Methadone Hydrocloride,METHADONE HYDROCHLORIDE 10 mg/mL,ORAL,"Lannett Company, Inc."
72887019303,oxycodone and acetaminophen,"ACETAMINOPHEN 300 mg/1, OXYCODONE HYDROCHLORIDE 2.5 mg/1",ORAL,FH2 Pharma LLC
72888016200,Tramadol Hydrochloride,TRAMADOL HYDROCHLORIDE 25 mg/1,ORAL,Advagen Pharma Limited
72888016201,Tramadol Hydrochloride,TRAMADOL HYDROCHLORIDE 25 mg/1,ORAL,Advagen Pharma Limited
72888016205,Tramadol Hydrochloride,TRAMADOL HYDROCHLORIDE 25 mg/1,ORAL,Advagen Pharma Limited
72888016230,Tramadol Hydrochloride,TRAMADOL HYDROCHLORIDE 25 mg/1,ORAL,Advagen Pharma Limited
75826013005,Morphine Sulfate,MORPHINE SULFATE 20 mg/5mL,ORAL,Winder Laboratories LLC
75826013017,Morphine Sulfate,MORPHINE SULFATE 20 mg/5mL,ORAL,Winder Laboratories LLC
76045000511,Morphine Sulfate,MORPHINE SULFATE 4 mg/mL,"INTRAMUSCULAR, INTRAVENOUS","Fresenius Kabi, USA LLC"
76420024530,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 200 mg/1,ORAL,"Asclemed USA, Inc."
76420024560,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 200 mg/1,ORAL,"Asclemed USA, Inc."
76420024590,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 200 mg/1,ORAL,"Asclemed USA, Inc."
76420032001,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 2.5 mg/1",ORAL,"Asclemed USA, Inc."
