drug1,drug2,drug3,n_total,n_ae,n_no_ae,ae_prop,p_value,p_adj,significant,drug1_name,drug2_name,drug3_name
C03A,C10A,N03A,1025,31,994,0.03024390243902439,0.014450822282681708,0.06560450424477095,False,"LOW-CEILING DIURETICS, THIAZIDES","LIPID MODIFYING AGENTS, PLAIN",ANTIEPILEPTICS
B05X,N02A,R03D,1455,44,1411,0.030240549828178694,0.0031373057304263517,0.019566151571275822,True,I.V. SOLUTION ADDITIVES,OPIOIDS,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES
A10A,C01D,N06A,959,29,930,0.03023983315954119,0.018412279654993067,0.07925919773483914,False,INSULINS AND ANALOGUES,VASODILATORS USED IN CARDIAC DISEASES,ANTIDEPRESSANTS
B01A,G04C,M03B,430,13,417,0.030232558139534883,0.1388663622775421,0.3484731734026847,False,ANTITHROMBOTIC AGENTS,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS"
A04A,H02A,N01A,397,12,385,0.030226700251889168,0.15936588012440606,0.38378201495413783,False,ANTIEMETICS AND ANTINAUSEANTS,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","ANESTHETICS, GENERAL"
B01A,C03A,M01A,397,12,385,0.030226700251889168,0.15936588012440606,0.38378201495413783,False,ANTITHROMBOTIC AGENTS,"LOW-CEILING DIURETICS, THIAZIDES","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS"
C01D,C03C,N03A,397,12,385,0.030226700251889168,0.15936588012440606,0.38378201495413783,False,VASODILATORS USED IN CARDIAC DISEASES,HIGH-CEILING DIURETICS,ANTIEPILEPTICS
A06A,B05X,C10A,761,23,738,0.030223390275952694,0.03854318021772347,0.13757909300555765,False,DRUGS FOR CONSTIPATION,I.V. SOLUTION ADDITIVES,"LIPID MODIFYING AGENTS, PLAIN"
C08C,C09A,R06A,1489,45,1444,0.03022162525184688,0.0028337654005154917,0.018001545673778267,True,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,"ACE INHIBITORS, PLAIN",ANTIHISTAMINES FOR SYSTEMIC USE
B05X,C09A,M04A,364,11,353,0.03021978021978022,0.1833167135998077,0.42249321014498353,False,I.V. SOLUTION ADDITIVES,"ACE INHIBITORS, PLAIN",ANTIGOUT PREPARATIONS
B05X,D08A,N02A,364,11,353,0.03021978021978022,0.1833167135998077,0.42249321014498353,False,I.V. SOLUTION ADDITIVES,ANTISEPTICS AND DISINFECTANTS,OPIOIDS
H03A,N03A,N04B,364,11,353,0.03021978021978022,0.1833167135998077,0.42249321014498353,False,THYROID PREPARATIONS,ANTIEPILEPTICS,DOPAMINERGIC AGENTS
B05X,N02A,N03A,2747,83,2664,0.030214779759737895,3.8895772072534526e-05,0.0005116568601869346,True,I.V. SOLUTION ADDITIVES,OPIOIDS,ANTIEPILEPTICS
C09B,N05B,R03A,662,20,642,0.030211480362537766,0.0562603345137013,0.18297559991012247,False,"ACE INHIBITORS, COMBINATIONS",ANXIOLYTICS,"ADRENERGICS, INHALANTS"
A03A,N02B,R03A,960,29,931,0.030208333333333334,0.018699463298926796,0.08023466819818924,False,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,OTHER ANALGESICS AND ANTIPYRETICS,"ADRENERGICS, INHALANTS"
A02B,A09A,N02A,927,28,899,0.030204962243797196,0.021122028697499618,0.08775294620709226,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),"DIGESTIVES, INCL. ENZYMES",OPIOIDS
D06A,M03B,N06A,596,18,578,0.030201342281879196,0.07271467623173,0.22188184574554676,False,ANTIBIOTICS FOR TOPICAL USE,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",ANTIDEPRESSANTS
A02A,M03B,N06A,298,9,289,0.030201342281879196,0.24467947194172796,0.5080089516399626,False,ANTACIDS,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",ANTIDEPRESSANTS
C03D,N05B,R03B,298,9,289,0.030201342281879196,0.24467947194172796,0.5080089516399626,False,ALDOSTERONE ANTAGONISTS AND OTHER POTASSIUM-SPARING AGENTS,ANXIOLYTICS,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
C03C,C03D,C07A,2252,68,2184,0.03019538188277087,0.00021288155997945598,0.0021260066065431817,True,HIGH-CEILING DIURETICS,ALDOSTERONE ANTAGONISTS AND OTHER POTASSIUM-SPARING AGENTS,BETA BLOCKING AGENTS
C03A,N02A,N07B,828,25,803,0.030193236714975844,0.03053354196375591,0.11525761556725125,False,"LOW-CEILING DIURETICS, THIAZIDES",OPIOIDS,DRUGS USED IN ADDICTIVE DISORDERS
A02B,D06A,N06A,828,25,803,0.030193236714975844,0.03053354196375591,0.11525761556725125,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),ANTIBIOTICS FOR TOPICAL USE,ANTIDEPRESSANTS
A06A,J01C,M01A,265,8,257,0.03018867924528302,0.28426250829347866,0.5585619912615114,False,DRUGS FOR CONSTIPATION,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS"
B01A,B03A,N02A,1060,32,1028,0.03018867924528302,0.013210384494996463,0.06099225887101634,False,ANTITHROMBOTIC AGENTS,IRON PREPARATIONS,OPIOIDS
A02B,J01D,M03B,1060,32,1028,0.03018867924528302,0.013210384494996463,0.06099225887101634,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),OTHER BETA-LACTAM ANTIBACTERIALS,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS"
D06A,J01D,N06A,265,8,257,0.03018867924528302,0.28426250829347866,0.5585619912615114,False,ANTIBIOTICS FOR TOPICAL USE,OTHER BETA-LACTAM ANTIBACTERIALS,ANTIDEPRESSANTS
A10A,C08C,J01C,265,8,257,0.03018867924528302,0.28426250829347866,0.5585619912615114,False,INSULINS AND ANALOGUES,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS"
J01M,J01X,N02A,530,16,514,0.03018867924528302,0.09439773452847114,0.26675874719682063,False,QUINOLONE ANTIBACTERIALS,OTHER ANTIBACTERIALS,OPIOIDS
A10A,A10B,L04A,265,8,257,0.03018867924528302,0.28426250829347866,0.5585619912615114,False,INSULINS AND ANALOGUES,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",IMMUNOSUPPRESSANTS
C08C,C09A,N05B,2054,62,1992,0.03018500486854917,0.00042227667848421664,0.0037983392913571814,True,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,"ACE INHIBITORS, PLAIN",ANXIOLYTICS
A11C,N02B,N04B,497,15,482,0.030181086519114688,0.10776842433455006,0.2923113334823736,False,"VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO",OTHER ANALGESICS AND ANTIPYRETICS,DOPAMINERGIC AGENTS
A10B,H02A,N02A,4440,134,4306,0.03018018018018018,1.499823081266414e-07,3.81563634312099e-06,True,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",OPIOIDS
J01X,N02B,N06A,729,22,707,0.03017832647462277,0.04437845644631535,0.15314578228469547,False,OTHER ANTIBACTERIALS,OTHER ANALGESICS AND ANTIPYRETICS,ANTIDEPRESSANTS
C03A,N03A,N06A,1458,44,1414,0.03017832647462277,0.0032831997611004653,0.02026137720944702,True,"LOW-CEILING DIURETICS, THIAZIDES",ANTIEPILEPTICS,ANTIDEPRESSANTS
C01D,C02D,C07A,961,29,932,0.030176899063475548,0.018990220643383703,0.08110454572240779,False,VASODILATORS USED IN CARDIAC DISEASES,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",BETA BLOCKING AGENTS
C03D,C07A,C09A,1193,36,1157,0.030176026823134954,0.00831085458942593,0.04225614934239787,True,ALDOSTERONE ANTAGONISTS AND OTHER POTASSIUM-SPARING AGENTS,BETA BLOCKING AGENTS,"ACE INHIBITORS, PLAIN"
C07A,C09B,N03A,232,7,225,0.03017241379310345,0.3318788245382225,0.6160378657634724,False,BETA BLOCKING AGENTS,"ACE INHIBITORS, COMBINATIONS",ANTIEPILEPTICS
D07A,R03A,S01E,232,7,225,0.03017241379310345,0.3318788245382225,0.6160378657634724,False,"CORTICOSTEROIDS, PLAIN","ADRENERGICS, INHALANTS",ANTIGLAUCOMA PREPARATIONS AND MIOTICS
C03B,N02A,R06A,464,14,450,0.03017241379310345,0.12322289201070881,0.3212770087956374,False,"LOW-CEILING DIURETICS, EXCL. THIAZIDES",OPIOIDS,ANTIHISTAMINES FOR SYSTEMIC USE
C03A,H02A,R03D,464,14,450,0.03017241379310345,0.12322289201070881,0.3212770087956374,False,"LOW-CEILING DIURETICS, THIAZIDES","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES
B03B,C03A,L01B,232,7,225,0.03017241379310345,0.3318788245382225,0.6160378657634724,False,VITAMIN B12 AND FOLIC ACID,"LOW-CEILING DIURETICS, THIAZIDES",ANTIMETABOLITES
A04A,C03A,R06A,232,7,225,0.03017241379310345,0.3318788245382225,0.6160378657634724,False,ANTIEMETICS AND ANTINAUSEANTS,"LOW-CEILING DIURETICS, THIAZIDES",ANTIHISTAMINES FOR SYSTEMIC USE
C08D,H02A,N05C,232,7,225,0.03017241379310345,0.3318788245382225,0.6160378657634724,False,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",HYPNOTICS AND SEDATIVES
A02B,J01D,J01M,232,7,225,0.03017241379310345,0.3318788245382225,0.6160378657634724,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),OTHER BETA-LACTAM ANTIBACTERIALS,QUINOLONE ANTIBACTERIALS
B01A,C03C,N03A,895,27,868,0.030167597765363128,0.02424230938341669,0.09715261355018277,False,ANTITHROMBOTIC AGENTS,HIGH-CEILING DIURETICS,ANTIEPILEPTICS
C10A,J01M,N05B,895,27,868,0.030167597765363128,0.02424230938341669,0.09715261355018277,False,"LIPID MODIFYING AGENTS, PLAIN",QUINOLONE ANTIBACTERIALS,ANXIOLYTICS
B01A,C01B,N06A,663,20,643,0.030165912518853696,0.057154218219471746,0.1851440220891234,False,ANTITHROMBOTIC AGENTS,"ANTIARRHYTHMICS, CLASS I AND III",ANTIDEPRESSANTS
D01A,J01F,N02A,431,13,418,0.030162412993039442,0.1411407085109035,0.3528018276436738,False,ANTIFUNGALS FOR TOPICAL USE,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",OPIOIDS
A06A,A10B,N02A,2984,90,2894,0.030160857908847184,1.9316494744794838e-05,0.0002773618023261518,True,DRUGS FOR CONSTIPATION,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",OPIOIDS
G03C,N05A,N06A,630,19,611,0.03015873015873016,0.06494723559451315,0.20384505579367931,False,ESTROGENS,ANTIPSYCHOTICS,ANTIDEPRESSANTS
C03C,J01F,N02A,1426,43,1383,0.030154277699859747,0.003747479740381468,0.022453093202760552,True,HIGH-CEILING DIURETICS,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",OPIOIDS
M01A,M03B,N02C,1625,49,1576,0.030153846153846153,0.0018888097730202936,0.012887204349596285,True,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS","MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",ANTIMIGRAINE PREPARATIONS
C07A,C10A,N05A,2819,85,2734,0.030152536360411493,3.392129513010012e-05,0.0004564191024743376,True,BETA BLOCKING AGENTS,"LIPID MODIFYING AGENTS, PLAIN",ANTIPSYCHOTICS
B01A,D07A,M03B,398,12,386,0.03015075376884422,0.16198914241807943,0.38793919156107354,False,ANTITHROMBOTIC AGENTS,"CORTICOSTEROIDS, PLAIN","MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS"
C08D,J01M,N02A,398,12,386,0.03015075376884422,0.16198914241807943,0.38793919156107354,False,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS,QUINOLONE ANTIBACTERIALS,OPIOIDS
B01A,C01D,M01A,597,18,579,0.03015075376884422,0.07387657769676872,0.22458649183042934,False,ANTITHROMBOTIC AGENTS,VASODILATORS USED IN CARDIAC DISEASES,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS"
G03C,M03B,R06A,564,17,547,0.030141843971631204,0.08412640853430382,0.24534635047558018,False,ESTROGENS,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",ANTIHISTAMINES FOR SYSTEMIC USE
A07A,C10A,N02A,564,17,547,0.030141843971631204,0.08412640853430382,0.24534635047558018,False,INTESTINAL ANTIINFECTIVES,"LIPID MODIFYING AGENTS, PLAIN",OPIOIDS
G04C,M01A,N06A,1493,45,1448,0.03014065639651708,0.003010124581726258,0.018951443890654444,True,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ANTIDEPRESSANTS
D06A,M03B,N02A,1493,45,1448,0.03014065639651708,0.003010124581726258,0.018951443890654444,True,ANTIBIOTICS FOR TOPICAL USE,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",OPIOIDS
G04B,J01M,M01A,365,11,354,0.030136986301369864,0.18635082378673337,0.4263355994481759,False,UROLOGICALS,QUINOLONE ANTIBACTERIALS,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS"
A02B,L02B,N02B,365,11,354,0.030136986301369864,0.18635082378673337,0.4263355994481759,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),HORMONE ANTAGONISTS AND RELATED AGENTS,OTHER ANALGESICS AND ANTIPYRETICS
A06A,M03B,N02A,6139,185,5954,0.030135201172829452,6.621501880834312e-10,2.7731792066925046e-08,True,DRUGS FOR CONSTIPATION,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",OPIOIDS
C03C,C07A,R03A,7201,217,6984,0.030134703513400918,2.0955945682327467e-11,1.1329040839282748e-09,True,HIGH-CEILING DIURETICS,BETA BLOCKING AGENTS,"ADRENERGICS, INHALANTS"
A02B,J01M,N02A,5210,157,5053,0.03013435700575816,1.3694811020160033e-08,4.430846338003533e-07,True,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),QUINOLONE ANTIBACTERIALS,OPIOIDS
C08C,N03A,N06A,2489,75,2414,0.030132583366813983,0.00010504672592484389,0.0011936462283106122,True,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,ANTIEPILEPTICS,ANTIDEPRESSANTS
A03F,N02A,N05C,531,16,515,0.030131826741996232,0.09591598374050216,0.26954550734517124,False,PROPULSIVES,OPIOIDS,HYPNOTICS AND SEDATIVES
A10A,C02A,N02A,1228,37,1191,0.03013029315960912,0.007606765238252306,0.03940419675606034,True,INSULINS AND ANALOGUES,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",OPIOIDS
A10A,C02A,C07A,697,21,676,0.03012912482065997,0.051136452289825905,0.16990964203919576,False,INSULINS AND ANALOGUES,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",BETA BLOCKING AGENTS
A10B,B03B,C03C,332,10,322,0.030120481927710843,0.2149636298859066,0.4671595112454549,False,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",VITAMIN B12 AND FOLIC ACID,HIGH-CEILING DIURETICS
J05A,N05A,R03A,498,15,483,0.030120481927710843,0.10950803457189082,0.29581826241523396,False,DIRECT ACTING ANTIVIRALS,ANTIPSYCHOTICS,"ADRENERGICS, INHALANTS"
B01A,D06B,N02A,332,10,322,0.030120481927710843,0.2149636298859066,0.4671595112454549,False,ANTITHROMBOTIC AGENTS,CHEMOTHERAPEUTICS FOR TOPICAL USE,OPIOIDS
M03B,N06A,N06D,332,10,322,0.030120481927710843,0.2149636298859066,0.4671595112454549,False,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",ANTIDEPRESSANTS,ANTI-DEMENTIA DRUGS
C02D,C07A,R03B,996,30,966,0.030120481927710843,0.017343355338845123,0.07571235092441796,False,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",BETA BLOCKING AGENTS,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
D10A,N02B,N06A,332,10,322,0.030120481927710843,0.2149636298859066,0.4671595112454549,False,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,OTHER ANALGESICS AND ANTIPYRETICS,ANTIDEPRESSANTS
B01A,C09A,N05B,1627,49,1578,0.03011677934849416,0.001946223117699645,0.013172903324909254,True,ANTITHROMBOTIC AGENTS,"ACE INHIBITORS, PLAIN",ANXIOLYTICS
C10A,M01A,N01B,797,24,773,0.030112923462986198,0.03565422255280082,0.1300041783102125,False,"LIPID MODIFYING AGENTS, PLAIN","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS","ANESTHETICS, LOCAL"
J01D,N02A,N02C,465,14,451,0.030107526881720432,0.12521978158619734,0.3251632902064323,False,OTHER BETA-LACTAM ANTIBACTERIALS,OPIOIDS,ANTIMIGRAINE PREPARATIONS
G04B,G04C,M03B,299,9,290,0.030100334448160536,0.24878020854643984,0.5130047853961421,False,UROLOGICALS,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS"
C03A,C07A,C08D,299,9,290,0.030100334448160536,0.24878020854643984,0.5130047853961421,False,"LOW-CEILING DIURETICS, THIAZIDES",BETA BLOCKING AGENTS,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS
C09B,D07A,M01A,299,9,290,0.030100334448160536,0.24878020854643984,0.5130047853961421,False,"ACE INHIBITORS, COMBINATIONS","CORTICOSTEROIDS, PLAIN","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS"
C09C,C10A,N01B,299,9,290,0.030100334448160536,0.24878020854643984,0.5130047853961421,False,"ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), PLAIN","LIPID MODIFYING AGENTS, PLAIN","ANESTHETICS, LOCAL"
A10A,C02D,C08C,731,22,709,0.030095759233926128,0.04578422753430908,0.15661974978322485,False,INSULINS AND ANALOGUES,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS
B01A,C09D,N02B,432,13,419,0.03009259259259259,0.14343766862910845,0.35698544610546873,False,ANTITHROMBOTIC AGENTS,"ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), COMBINATIONS",OTHER ANALGESICS AND ANTIPYRETICS
C10A,J01D,N05C,432,13,419,0.03009259259259259,0.14343766862910845,0.35698544610546873,False,"LIPID MODIFYING AGENTS, PLAIN",OTHER BETA-LACTAM ANTIBACTERIALS,HYPNOTICS AND SEDATIVES
C03C,J01F,R03A,997,30,967,0.03009027081243731,0.01761021140392214,0.07664727871676277,False,HIGH-CEILING DIURETICS,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS","ADRENERGICS, INHALANTS"
A02B,M04A,R06A,565,17,548,0.03008849557522124,0.08546814484867166,0.24769064991921438,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),ANTIGOUT PREPARATIONS,ANTIHISTAMINES FOR SYSTEMIC USE
A02B,N02A,P01A,1263,38,1225,0.030087094220110848,0.00696294305761852,0.03673355471173804,True,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),OPIOIDS,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES
C10A,J01E,N06A,1263,38,1225,0.030087094220110848,0.00696294305761852,0.03673355471173804,True,"LIPID MODIFYING AGENTS, PLAIN",SULFONAMIDES AND TRIMETHOPRIM,ANTIDEPRESSANTS
A02B,C08C,N05B,3490,105,3385,0.03008595988538682,4.217492803289377e-06,7.278266082028378e-05,True,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,ANXIOLYTICS
C07A,N05A,R03B,1396,42,1354,0.03008595988538682,0.00440879214946331,0.02548584921751949,True,BETA BLOCKING AGENTS,ANTIPSYCHOTICS,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
D06B,N02A,N02B,964,29,935,0.03008298755186722,0.019884241389772336,0.08400683250405276,False,CHEMOTHERAPEUTICS FOR TOPICAL USE,OPIOIDS,OTHER ANALGESICS AND ANTIPYRETICS
D04A,N02A,N06A,1762,53,1709,0.030079455164585697,0.001280332103949353,0.009378775647042755,True,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",OPIOIDS,ANTIDEPRESSANTS
A10B,C09B,N05C,266,8,258,0.03007518796992481,0.28906056061581464,0.5639634874397297,False,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS","ACE INHIBITORS, COMBINATIONS",HYPNOTICS AND SEDATIVES
C03A,J01E,N06A,266,8,258,0.03007518796992481,0.28906056061581464,0.5639634874397297,False,"LOW-CEILING DIURETICS, THIAZIDES",SULFONAMIDES AND TRIMETHOPRIM,ANTIDEPRESSANTS
A11C,G03B,N02A,266,8,258,0.03007518796992481,0.28906056061581464,0.5639634874397297,False,"VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO",ANDROGENS,OPIOIDS
J01M,N02A,P01B,266,8,258,0.03007518796992481,0.28906056061581464,0.5639634874397297,False,QUINOLONE ANTIBACTERIALS,OPIOIDS,ANTIMALARIALS
A06A,C08C,C09C,399,12,387,0.03007518796992481,0.16463749389985735,0.39237124071893725,False,DRUGS FOR CONSTIPATION,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,"ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), PLAIN"
C10A,D06A,M03B,399,12,387,0.03007518796992481,0.16463749389985735,0.39237124071893725,False,"LIPID MODIFYING AGENTS, PLAIN",ANTIBIOTICS FOR TOPICAL USE,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS"
A10A,N03A,R03D,266,8,258,0.03007518796992481,0.28906056061581464,0.5639634874397297,False,INSULINS AND ANALOGUES,ANTIEPILEPTICS,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES
C09A,C09C,N02A,898,27,871,0.030066815144766147,0.02538673949907307,0.10009223878406631,False,"ACE INHIBITORS, PLAIN","ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), PLAIN",OPIOIDS
B01A,C10A,R03D,1530,46,1484,0.030065359477124184,0.0028435390364109723,0.018041999778329737,True,ANTITHROMBOTIC AGENTS,"LIPID MODIFYING AGENTS, PLAIN",OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES
A04A,C10A,R03B,765,23,742,0.030065359477124184,0.041018559564525346,0.14439623160987064,False,ANTIEMETICS AND ANTINAUSEANTS,"LIPID MODIFYING AGENTS, PLAIN","OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
J01M,N05B,N06A,1530,46,1484,0.030065359477124184,0.0028435390364109723,0.018041999778329737,True,QUINOLONE ANTIBACTERIALS,ANXIOLYTICS,ANTIDEPRESSANTS
B01A,H03A,R01A,632,19,613,0.030063291139240507,0.06701892248240057,0.20867837279562634,False,ANTITHROMBOTIC AGENTS,THYROID PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE
B05X,M01A,R06A,998,30,968,0.03006012024048096,0.017880358235243345,0.07745718555218253,False,I.V. SOLUTION ADDITIVES,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ANTIHISTAMINES FOR SYSTEMIC USE
D07A,N03A,R03B,499,15,484,0.03006012024048096,0.1112658524939651,0.2993836904586222,False,"CORTICOSTEROIDS, PLAIN",ANTIEPILEPTICS,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
G04B,H02A,M01A,499,15,484,0.03006012024048096,0.1112658524939651,0.2993836904586222,False,UROLOGICALS,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS"
N05A,N06A,R05D,499,15,484,0.03006012024048096,0.1112658524939651,0.2993836904586222,False,ANTIPSYCHOTICS,ANTIDEPRESSANTS,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS"
G03D,N02A,N06A,1497,45,1452,0.03006012024048096,0.003195875487273741,0.019890453252953043,True,PROGESTOGENS,OPIOIDS,ANTIDEPRESSANTS
A02B,J02A,N02A,2362,71,2291,0.030059271803556307,0.00017803573824562536,0.001835084321450045,True,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),ANTIMYCOTICS FOR SYSTEMIC USE,OPIOIDS
C08D,J01C,N02A,366,11,355,0.030054644808743168,0.1894125996619165,0.4302026980385947,False,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",OPIOIDS
C03C,D06A,N02B,366,11,355,0.030054644808743168,0.1894125996619165,0.4302026980385947,False,HIGH-CEILING DIURETICS,ANTIBIOTICS FOR TOPICAL USE,OTHER ANALGESICS AND ANTIPYRETICS
B01A,N05A,R03B,732,22,710,0.030054644808743168,0.04649943253087673,0.15832518865590292,False,ANTITHROMBOTIC AGENTS,ANTIPSYCHOTICS,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
C01A,C03D,N02A,366,11,355,0.030054644808743168,0.1894125996619165,0.4302026980385947,False,CARDIAC GLYCOSIDES,ALDOSTERONE ANTAGONISTS AND OTHER POTASSIUM-SPARING AGENTS,OPIOIDS
A10A,H02A,R03D,366,11,355,0.030054644808743168,0.1894125996619165,0.4302026980385947,False,INSULINS AND ANALOGUES,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES
A11C,J01D,N02A,965,29,936,0.03005181347150259,0.02018960044870857,0.0849430241630002,False,"VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO",OTHER BETA-LACTAM ANTIBACTERIALS,OPIOIDS
A02B,G04C,M03B,1298,39,1259,0.030046224961479198,0.006374178756079598,0.03418921695743833,True,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS"
